འཕགས་པ་བློ་གྲོས་རྒྱ་མཚོས་ཞུས་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། ||| The Noble Great Vehicle Sūtra The Questions of Sāgaramat
བཅོམ་ལྡན་འདས་འདི་ནི་བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་དང་རབ་ཏུ་ལྡན་པའི་བདུད་ཀྱི་ལྕགས་ཀྱུ་སྟེ་གཉིས་པའོ། ། ||| That, Blessed One, is the second hook of Māra, related to a bodhisattva’s discipline.
བཅོམ་ལྡན་འདས་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་བཟོད་པ་སྒྲུབ་སྟེ། ལུས་ཀྱིས་ཀྱང་བཟོད་ངག་གིས་ཀྱང་བཟོད་ན། སེམས་ཀྱིས་གནོད་པ་བགྱིད་དེ། ||| “Blessed One, for bodhisattvas practicing patience, there are some who practice patience physically and verbally, yet engender malice in their minds.
དེ་སེམས་ཅན་སྟོབས་དང་ལྡན་པ་རྣམས་ལ་ནི་བཟོད། ||| They are patient toward powerful beings but not toward the weak.
སེམས་ཅན་ཉམ་ཆུང་བ་རྣམས་ལ་ནི་མི་བཟོད་པ་སེམས་ཅན་སྟོབས་དང་ལྡན་པ་རྣམས་ལ་ནི་བཟོད་པའི་སྟོབས་ཉེ་བར་སྟོན། ||| They show their strength of patience to powerful beings and show their strength of malice to the weak.
སེམས་ཅན་ཉམ་ཆུང་བ་རྣམས་ལ་ནི་གནོད་སེམས་ཀྱི་སེམས་ཀྱི་སྟོབས་ཉེ་བར་སྟོན་ཏེ། ||| They are patient sometimes but not on other occasions.
དེ་རེ་ཞིག་ནི་བཟོད་རེ་ཞིག་ནི་མི་བཟོད། ཁ་ཅིག་ལ་ནི་བཟོད། ||| They are patient with some but not with others.
ཁ་ཅིག་ལ་ནི་མི་བཟོད་ལ་དེ་གང་གི་ཚེ་བཟོད་པ་དེའི་ཚེ་བཟོད་པས་རྒྱགས་ཏེ་རློམ་སེམས་སུ་བགྱིད། གང་གི་ཚེ་མི་བཟོད་པ་དེའི་ཚེ་ནི་མྱུར་དུ་སོ་སོར་མི་འཆགས་ན། ||| When they are patient, they get puffed up and arrogant, and when impatient, they do not swiftly confess it.
བཅོམ་ལྡན་འདས་འདི་ནི་བྱང་ཆུབ་སེམས་དཔའ་བཟོད་པ་དང་རབ་ཏུ་ལྡན་པའི་བདུད་ཀྱི་ལྕགས་ཀྱུ་སྟེ་གསུམ་པའོ། ། ||| That, Blessed One, is the third hook of Māra, related to a bodhisattva’s patience.
བཅོམ་ལྡན་འདས་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་བརྩོན་འགྲུས་བརྩམས་པར་གྱུར་ལ། དེ་བརྩོན་འགྲུས་བརྩམས་པར་གནས་ཀྱང་ཉན་ཐོས་དང་རང་སངས་རྒྱས་ཀྱི་ཐེག་པ་ལ་སེམས་ཅན་རྣམས་ཡོངས་སུ་སྨིན་པར་བགྱིད་ཀྱི་ཐེག་པ་ཆེན་པོ་ལ་སེམས་ཅན་ཡོངས་སུ་སྨིན་པར་མི་བགྱིད། ||| “Blessed One, for bodhisattvas engaged in diligence, there are some who, even though they are personally engaged in diligence, only ripen beings for the vehicles of the hearers and solitary buddhas but not for the Great Vehicle.
ཉན་ཐོས་དང་རང་སངས་རྒྱས་ཀྱི་གཏམ་རྒྱུན་དུ་སྟོན་གྱི་ཐེག་པ་ཆེན་པོའི་གཏམ་འཆབ་པར་བགྱིད། ||| They consistently tell stories about the hearers and solitary buddhas while withholding Great Vehicle stories.
འཇིག་རྟེན་པའི་བགྱི་བ་ལ་ཞལ་ཏ་བགྱིད་པར་བརྩོན་གྱི་འཇིག་རྟེན་ལས་འདས་པའི་ཆོས་ཡོངས་སུ་མི་ཚོལ། ||| They endeavor in enjoying the world while failing to endeavor in the transcendental Dharma.
དེ་བཞིན་གཤེགས་པ་ལ་མཆོད་པས་དགའ་བ་ཐོབ་སྟེ། འདི་ལྟ་སྟེ། མེ་ཏོག་དང་། སྤོས་དང་། ཕྲེང་བ་དང་། བདུག་པ་དང་། བྱུག་པ་དང་། ཕྱེ་མ་དང་། ན་བཟའ་དང་། གདུགས་དང་། རྒྱལ་མཚན་དང་། བ་དན་རྣམས་ཀྱིས་དེ་བཞིན་གཤེགས་པ་རྣམས་ལ་མཆོད་པར་བགྱིད་དེ་དེ་ལ་གཞོལ། དེ་ལ་འབབ། དེ་ལ་བབ་པར་གྱུར་ཀྱང་ཐོས་པ་ཡོངས་སུ་བཙལ་བ་དང་། ཐོས་པ་བསྟན་པ་དང་། ཐོས་པ་ལ་སོ་སོར་བརྟག་པ་དང་། ཐོས་པ་སྒྲུབ་པར་བརྩོན་འགྲུས་མི་རྩོམ་ན་ ||| Out of a sense of pleasure derived from venerating the thus-gone ones, they are assiduous in offering flowers, incense, garlands, perfume, lotions, powders, clothing, parasols, banners, and pennants, and show such inclinations, yet they fail to be diligent in the pursuit of study, in teaching what they have studied, in analyzing what they have studied, and in becoming learned.
བཅོམ་ལྡན་འདས་འདི་ནི་བྱང་ཆུབ་སེམས་དཔའི་བརྩོན་འགྲུས་དང་རབ་ཏུ་ལྡན་པའི་བདུད་ཀྱི་ལྕགས་ཀྱུ་སྟེ་བཞི་པའོ། ། ||| That, Blessed One, is the fourth hook of Māra, related to a bodhisattva’s diligence.
བཅོམ་ལྡན་འདས་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་བསམ་གཏན་བཞི་སྐྱེད། གཟུགས་མ་མཆིས་པའི་སྙོམས་པར་འཇུག་པ་བཞི་སྐྱེད་ཅིང་སྒྲུབ་སྟེ། ||| “Blessed One, for bodhisattvas who develop the four concentrations and develop and accomplish the four formless absorptions, there are some who remain long in those states.
དེ་དག་ལ་རྒྱུན་དུ་མང་དུ་གནས་པར་གྱུར་ལ། དེ་ཞི་བའི་སྙོམས་པར་འཇུག་པ་དེ་དག་ལ་གནས་ཤིང་། སེམས་ཅན་ཡོངས་སུ་སྨིན་པར་བགྱིད་པ་ལ་སྨོད། ཆོས་བསྟན་པ་ལ་སྨོད། སེམས་ཅན་དང་འདྲེ་བ་ལ་སྨོད། ||| While remaining in such states of peaceful equipoise, they disparage the ripening of beings, the teaching of the Dharma, and associating with beings.
བསོད་ནམས་ཀྱི་འདུ་བྱེད་རྣམས་ལ་སྨོད་ཅིང་མི་གཡོ་བའི་འདུ་བྱེད་ཀྱི་རོ་མྱོང་བར་བགྱིད་ཅིང་། གཅིག་པུར་དགའ་བས་དགའ་བ་ཐོབ་སྟེ ||| They disparage the formations of merit and savor the taste of unwavering formations.
འབད་པ་ཆུང་ངུར་གནས་པར་གྱུར་ནས། ||| They are happy in their preference for solitude and put forth very little effort.
བསམ་གཏན་ལས་ལྡོག་པར་ཡོངས་སུ་མི་ཚོལ་གྱི། ||| They do not seek to reverse the course of concentration.
འདོད་པའི་ཁམས་དང་། གཟུགས་ཀྱི་ཁམས་ལ་གསད་པར་འདུ་ཤེས་ཤིང་གཟུགས་མ་མཆིས་པའི་ཁམས་ཀྱི་རོ་མྱོང་བར་བགྱིད་ལ། ||| They perceive the desire and form realms as if they were death, and instead prefer to savor the taste of the formless realm.
དེ་ལུས་དམན་པས་གཟུགས་མ་མཆིས་པའི་ཁམས་རྣམས་སུ་སྐྱེ་བར་བགྱིད་ཅིང་ལྷ་ཚེ་རིང་པོ་རྣམས་དང་སྐལ་བ་མཉམ་པར་སྐྱེ་སྟེ ||| Looking down upon the body, they take birth in the formless realms, and arouse karmic fortune similar to the long-lived gods.
དེ་དེར་སྐྱེ་ནས་ཀྱང་གང་སངས་རྒྱས་མང་པོ་དང་། སངས་རྒྱས་བརྒྱ་ཕྲག་མང་པོ་དང་། སངས་རྒྱས་སྟོང་ཕྲག་མང་པོ་མཉེས་པར་མི་བགྱིད་པ་དེའི་གནས་མཆིས་སོ། ། ||| Having been born there, they fail to please many buddhas, many hundreds of buddhas, many thousands of buddhas.
སངས་རྒྱས་མཐོང་བ་དང་། ཆོས་མཉན་པ་དང་། དགེ་འདུན་ལ་བསྙེན་བཀུར་བགྱིད་པ་དང་བྲལ་བར་འགྱུར། ||| They lack the opportunity to behold the Buddha, study the Dharma, and serve the Saṅgha.
སེམས་ཅན་ཡོངས་སུ་སྨིན་པར་བགྱིད་པ་དང་། དམ་པའི་ཆོས་ཡོངས་སུ་གཟུང་བ་དང་། བསོད་ནམས་ཀྱི་ཚོགས་སོགས་པ་དང་བྲལ་བར་འགྱུར། ||| They fail to ripen beings, uphold the Dharma, and accumulate merit.
དེའི་དབང་པོ་རྣམས་བླུན་ཞིང་རྟུལ་བའི་རང་བཞིན་ཅན་དུ་འགྱུར། དེ་ནས་ཤི་འཕོས་ནས་གང་དང་གང་དུ་སྐྱེས་པ་དེ་དང་དེར་ཡང་རྟུལ་བའི་རྒྱུད་ཅན་དུ་འགྱུར་ཞིང་རྨུགས་པ་དང་གཉིད་ཆེ་བར་འགྱུར་བ་འདི་ནི། ||| Their faculties become dull and stupid, and after they die, wherever they are born, their minds are dense, gloomy, and sleepy.
བཅོམ་ལྡན་འདས་བྱང་ཆུབ་སེམས་དཔའི་བསམ་གཏན་དང་རབ་ཏུ་ལྡན་པའི་བདུད་ཀྱི་ལྕགས་ཀྱུ་སྟེ་ལྔ་པའོ། ། ||| Blessed One, this is the fifth hook of Māra, related to a bodhisattva’s concentration.
བཅོམ་ལྡན་འདས་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་ཤེས་རབ་དང་ལྡན་པར་གྱུར་ཏེ་རྐྱེན་ཤིན་ཏུ་མཐོང་བའི་སླད་དུ་རྒྱུ་ཡོངས་སུ་ཤེས་པ་དང་ལྡན་པར་གྱུར། ||| “Blessed One, regarding bodhisattvas who have insight, there are some who know causes on account of seeing conditions.
རྒྱུ་མ་མཆིས་པ་དང་རྒྱུ་དང་བྲལ་བ་དང་། མངོན་པར་འདུ་བགྱི་བ་མ་མཆིས་པར་གྱུར་ཏེ། ||| For them there are no causes, there is an absence of causes, and there are no conditioned things.
བསོད་ནམས་ཀྱི་འདུ་བྱེད་རྣམས་ལ་སྨོད་ཐབས་དང་བྲལ་ ||| They disparage the formations of merit and lack skillful means.
སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་བརྩོན་པར་མི་བགྱིད། ཚུལ་ཁྲིམས་དང་། བཟོད་པ་དང་། བརྩོན་འགྲུས་དང་། བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་རྣམས་ལ་བརྩོན་པར་མི་བགྱིད་ལ་དེ་འདི་སྙམ་དུ་སེམས་ཏེ། ||| They do not strive in the perfection of generosity, nor in the perfections of discipline, patience, diligence, or concentration.
