འཕགས་པ་བསྐལ་པ་བཟང་པོ་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། ||| The Noble Great Vehicle Sūtra The Good Eon
རྒྱལ་བའི་རིགས་ནི་བྲམ་ཟེ་འོད་ཀྱི་ཚད། །དཔག་ཚད་བཅུ་ཡོད་གཟི་བརྗིད་དབང་པོ་ཡབ། །གཟི་བརྗིད་འོད་ཅེས་བྱ་བ་རྒྱལ་བའི་ཡུམ། ། ||| “His family will be brahmin, And his light will extend ten leagues. Splendid Ruler will be his father, and Splendid Light will be this victor’s mother.
སྲས་པོ་སྟོན་བྱེད་ཡུལ་བཟངས་རིམ་གྲོ་པ། ། ||| Teacher will be his son and Excellent Land his attendant.
ཕྱོགས་མཆོད་པ་ཞེས་བྱ་བ་མཁས་པ་སྟེ། ། ||| “Universal Worship will be the scholar
ཡོན་ཏན་ཀུན་གྱི་མཆོག་མ་རྫུ་འཕྲུལ་ཅན། ། ||| And Supreme Among All Qualities the one of miracles.
འདུས་པ་ལན་གྲངས་བརྒྱད་དེ་ཀུན་ལ་ཡང་། །མི་ཁོམ་སྲེད་པའི་དྲ་བ་གཅོད་པ་པོ། །དེ་དག་བྱེ་ཕྲག་བཅུ་བཞི་བཅུ་བཞི་ཡོད། ། ||| There will be eight consecutive congregations, Each of them gathering one hundred forty million “Who cut through the web of business and craving.
མི་ཚེ་ལོ་གྲངས་ཉི་ཁྲི་བཞི་སྟོང་ཡིན། ། ||| The lifespan of humans will be twenty-four thousand years,
ཡོངས་སུ་མྱ་ངན་འདས་ནས་དམ་ཆོས་དག །ལོ་གྲངས་ཉི་ཁྲི་བཞི་སྟོང་བར་དུ་གནས། ། ||| And when this teacher has attained nirvāṇa, His sacred Dharma will remain for twenty-four thousand years.
རྒྱལ་བའི་སྐུ་གདུང་དག་ནི་རྒྱས་འགྱུར་ལ། །སྟོང་གསུམ་འགྲོ་བ་ཐམས་ཅད་དབང་དུ་མཛད། ། ||| “The relics of this victor will be abundant, Magnetizing everyone in the trichiliocosm.
ཆོས་ཀྱི་དབང་ཕྱུག་སྐྱོན་མེད་སྐྱེ་བ་ཡི། །ཡུལ་ནི་སྐྱོན་རྣམས་རབ་ཏུ་སེལ་ཞེས་བྱ། ། ||| The lord of Dharma, Adoṣa, Will be born in a place called Dispeller of All Flaws.
རིགས་ནི་རྒྱལ་རིགས་ཡིན་ཏེ་འོད་དཔག་ཚད། །སུམ་ཅུ་རྩ་གཉིས་ཡབ་ནི་རྒྱ་ཆེན་ཡིན། །ལྷ་མཆོག་མ་ཞེས་བྱ་བ་རྒྱལ་བའི་ཡུམ། ། ||| “His family will be kṣatriya, And his light will extend thirty-two leagues. Vast will be his father, and Supreme Divinity will be this victor’s mother.
སྲས་པོ་ཁ་སྒྱུར་མཐུ་རྩལ་རིམ་གྲོ་པ། ། ||| Leader will be his son and Powerful his attendant.
ཡོན་ཏན་མཆོད་རྟེན་ཞེས་བྱ་མཁས་པ་སྟེ། ། ||| “Stūpa of Qualities will be the scholar
བསམ་གཏན་པ་ཡིས་བསྔགས་པ་རྫུ་འཕྲུལ་ཅན། ། ||| And Praised by Meditators the one of miracles.
འདུས་པ་ལན་གྲངས་བདུན་ཅུ་དྲུག་ཀུན་ལའང་། །མཚོ་ལྟར་གང་བ་དེ་དང་མཚུངས་པ་པོ། །བྱེ་བ་ཕྲག་ནི་ཉི་ཤུ་གཉིས་གཉིས་ཡོད། ། ||| There will be seventy-six consecutive congregations, Each of them gathering two hundred twenty million “Who are identical to the one who is like a brimming lake.
མི་ཚེ་ལོ་གྲངས་ཉི་ཁྲི་ཉིས་སྟོང་ཡིན། ། ||| The lifespan of humans will be twenty-two thousand years,
རྒོལ་བ་ཚར་གཅོད་པ་ཡི་དམ་ཆོས་དག །ལོ་གྲངས་དགུ་ཁྲི་ཉིས་སྟོང་བར་དུ་གནས། ། ||| And the sacred Dharma of this eliminator of attacks Will remain for ninety-two thousand years.
རྒྱལ་བའི་སྐུ་གདུང་མཆོད་རྟེན་གཅིག་ཡིན་ཏེ། །དཔག་ཚད་གཅིག་པ་བླ་རེ་སྟོང་དང་ལྡན། ། ||| “The relics of this victor will reside in a single stūpa One league large and adorned with thousands of canopies.
བདེ་བར་གཤེགས་པ་བློ་དབྱངས་དགེ་བ་ཡི། །སྐྱེ་ཡུལ་དགེ་བ་སྣང་བར་བྱེད་ཅེས་བྱ། ། ||| The well-gone Śubha­cīrṇa­buddhi Will be born in a place called Illuminating Virtues.
རྒྱལ་བའི་རིགས་ནི་རྒྱལ་རིགས་འོད་ཀྱི་ཚད། །དཔག་ཚད་བཅུ་ཡོད་ཡབ་ནི་བློ་བཟངས་ཡིན། །དགེ་འོད་མ་ནི་རྒྱལ་ཡུམ་སྲས་པོ་ནི། །གཟུངས་ཀྱི་དབང་ཕྱུག་རྒྱལ་བའི་རིམ་གྲོ་པ། ། ||| “His family will be kṣatriya, And his light will extend ten leagues. Excellent Mind will be his father, and Light of Virtue will be this victor’s mother. Master of Retention will be his son and Victorious his attendant.
ཕྱོགས་མཆོད་པ་ཞེས་བྱ་བ་མཁས་པ་སྟེ། ། ||| “Universal Worship will be the scholar
འཇིག་རྟེན་སྣང་བར་བྱེད་པ་རྫུ་འཕྲུལ་ཅན། ། ||| And Illuminating the World the one of miracles.
འདུས་པ་ལན་གྲངས་བརྒྱད་ཅུ་ཀུན་ལ་ཡང་། །ཐམས་ཅད་ཆགས་མེད་གྱུར་པ་བསམ་གཏན་པ། །བྱེ་བ་ཕྲག་ནི་ཉི་ཤུ་བཞི་བཞི་ཡོད། ། ||| There will be eighty consecutive congregations, Each of them gathering two hundred forty million “Who are all meditators free from attachment.
མི་ཚེ་ལོ་གྲངས་ཉི་ཁྲི་ཉིས་སྟོང་ཡིན། ། ||| The lifespan of humans will be twenty-two thousand years,
སྣང་བ་མེད་པར་ཕྱིན་པའི་དམ་ཆོས་དག །ལོ་གྲངས་ཉི་ཁྲི་བཞི་སྟོང་བར་དུ་གནས། ། ||| And after this teacher has gone beyond appearance His sacred Dharma will remain for twenty-four thousand years.
འགྲོ་བའི་དོན་དུ་རྒྱལ་བའི་སྐུ་གདུང་དག །འཇིག་རྟེན་གསུམ་ཀུན་རྒྱས་ཤིང་གང་བར་འགྱུར། ། ||| “For the benefit of wandering beings, the relics of this victor will reside in a single stūpa And will spread throughout and fill the three worlds.
རྡུལ་དང་བྲལ་བའི་པད་མའི་མཛོད་སྐྱེ་བའི། །ཡུལ་ནི་པད་མའི་ཕུང་པོ་ཞེས་ཀྱང་བྱ། ། ||| The immaculate Padmakośa Will be born in a place called Heap of Lotuses.
རིགས་ནི་རྒྱལ་རིགས་ཡིན་ཏེ་འོད་དཔག་ཚད། །བདུན་ཅུ་རྩ་དྲུག་ཡབ་ནི་པད་མ་བཟང་། །པད་དཔལ་མ་ནི་རྒྱལ་ཡུམ་སྲས་པོ་ནི། །སྙིང་རྗེ་ཆེན་པོ་ཐོག་ནི་རིམ་གྲོ་པ། ། ||| “His family will be kṣatriya, And his light will extend seventy-six leagues. Excellent Lotus will be his father, and Lotus Glory will be this victor’s mother. Great Compassion will be his son and Crest his attendant.
ཡོན་ཏན་མེ་ཏོག་འཛིན་པ་བློ་ཅན་ཏེ། ། ||| “Holder of the Flower of Excellent Qualities will be the one of intelligence
མཆོག་སྲེད་ཅེས་ནི་བྱ་བ་རྫུ་འཕྲུལ་ཅན། ། ||| And Craving the Supreme the one of miracles.
འདུས་པ་ལན་གྲངས་བཅུ་གསུམ་ཀུན་ལ་ཡང་། །ཆ་གཉིས་དག་ལས་རྣམ་གྲོལ་དགྲ་བཅོམ་མཆོག །བྱེ་བ་ཕྲག་ནི་ཉི་ཤུ་བཞི་བཞི་ཡོད། ། ||| There will be thirteen consecutive congregations, Each of them gathering two hundred forty million supreme worthy ones “Who are free from the two extremes.
མི་ཚེ་ལོ་གྲངས་དྲུག་ཁྲི་དྲུག་སྟོང་ཡིན། ། ||| The lifespan of humans will be sixty-six thousand years,
དམ་ཆོས་ལོ་གྲངས་ཉི་ཁྲི་བཞི་སྟོང་གནས། ། ||| And the sacred Dharma will remain for twenty-four thousand years.
རྒྱལ་བའི་སྐུ་གདུང་དག་ནི་རྒྱས་འགྱུར་ལ། །མཆོད་རྟེན་བྱེ་བ་སྟོང་ཕྲག་བཅུ་དྲུག་སྟེ། །མཆོད་རྟེན་དེ་ཀུན་རིན་ཆེན་བདུན་ལས་བྱས། ། ||| The relics of this victor will be abundant, “Residing in one hundred sixty billion stūpas That are all made of the seven precious substances.
འཇིག་རྟེན་མཆོག་མ་འོད་ཟེར་བཟང་པོ་ཡི། །སྐྱེ་ཡུལ་འོད་ཟེར་སྣང་བར་བྱེད་ཅེས་བྱ། ། ||| The one who is supreme in the world, Suraśmi, Will be born in a place called Illuminating Radiance.
རིགས་ནི་རྒྱལ་རིགས་ཡིན་ཏེ་འོད་དཔག་ཚད། །ཉི་ཤུ་རྩ་བཞི་འོད་ཟེར་ཆེན་པོ་ཡབ། །དགའ་བ་གྲགས་འཛིན་མ་ནི་རྒྱལ་བའི་ཡུམ། ། ||| “His family will be kṣatriya, And his light will extend twenty-four leagues. Great Light Rays will be his father, and Holding Joy and Fame will be this victor’s mother.
སྲས་པོ་པད་མ་ལེགས་མཐོང་རིམ་གྲོ་པ། ། ||| Lotus will be his son and Excellent Sight his attendant.
ཆགས་པ་མེད་པའི་སྒྲ་ནི་བློ་ཅན་ཏེ། ། ||| “Sound of the Absence of Attachment will be the one of intelligence
གླེང་བའི་ང་རོ་ཞེས་བྱ་རྫུ་འཕྲུལ་ཅན། ། ||| And Roaring Discussion the one of miracles.
འདུས་པ་ལན་གྲངས་ཉི་ཤུ་ཀུན་ལ་ཡང་། །མེ་འོད་འཕྲོ་བ་ལྟར་ནི་ཆགས་མེད་པ། །བྱེ་བ་ཕྲག་ནི་སུམ་ཅུ་གཉིས་གཉིས་ཡོད། ། ||| There will be twenty consecutive congregations, Each of them gathering three hundred twenty million “Who are free from attachment and shine like fire.
མི་ཚེ་ལོ་གྲངས་ཉི་ཁྲི་བཞི་སྟོང་ཡིན། ། ||| The lifespan of humans will be twenty-four thousand years,
ཡོངས་སུ་མྱ་ངན་འདས་ནས་དམ་ཆོས་དག །ལོ་གྲངས་ཉི་ཁྲི་ལྔ་སྟོང་བར་དུ་གནས། ། ||| And when this teacher has attained parinirvāṇa His sacred Dharma will remain for twenty-five thousand years.
རྒྱལ་བའི་སྐུ་གདུང་མཆོད་རྟེན་གཅིག་ཡིན་ཏེ། །དཔག་ཚད་བརྒྱ་པ་གསེར་གྱི་འོད་དང་ལྡན། ། ||| “The relics of this victor will reside in a single stūpa One hundred leagues large and shining with golden light.
